income,age,kidhome,teenhome,marital_divorced,marital_married,marital_single,marital_together,marital_widow,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,mnt_regular_prods,num_web_purchases,num_catalog_purchases,num_store_purchases,accepted_cmp1,accepted_cmp2,accepted_cmp3,accepted_cmp4,accepted_cmp5
-66294,55,0,0,0,0,1,0,0,251,108,334,65,92,117,733,4,3,5,0,0,0,0,0
-35946,71,1,1,1,0,0,0,0,8,0,3,0,0,0,11,0,0,3,0,0,0,0,0
-44300,55,1,1,0,1,0,0,0,30,0,9,0,0,3,36,1,0,3,0,0,0,0,0
-30822,51,1,0,0,0,1,0,0,3,9,13,2,12,12,27,1,0,3,0,0,0,0,0
-30372,49,1,1,0,0,0,0,1,15,0,12,7,3,7,30,2,0,3,0,0,0,0,0
-81361,33,0,0,1,0,0,0,0,163,23,424,27,65,76,626,3,10,13,0,0,0,0,0
-70421,66,0,1,0,1,0,0,0,479,28,136,75,14,35,697,10,3,7,0,0,0,0,0
-48799,57,0,1,1,0,0,0,0,174,18,81,28,6,24,283,3,2,7,0,0,0,0,0
-21474,31,1,0,0,0,1,0,0,6,16,24,11,0,NA,23,3,1,2,0,0,1,0,0
-28427,37,1,0,0,0,0,1,0,18,3,19,3,3,6,40,2,0,3,0,0,0,0,0
-52332,61,0,0,1,0,0,0,0,212,5,33,7,0,2,255,3,2,6,0,0,0,1,0
-39763,49,1,0,0,0,1,0,0,80,1,60,4,6,16,135,5,1,2,0,0,0,0,0
-41437,63,1,1,1,0,0,0,0,29,0,2,0,0,1,30,1,0,3,0,0,0,0,0
-43263,43,0,1,0,1,0,0,0,262,6,61,0,10,102,237,5,2,6,0,0,0,0,0
-39858,51,1,0,0,0,1,0,0,15,20,25,2,7,26,43,2,0,4,0,0,0,0,0
-50943,64,0,1,0,0,0,1,0,31,0,7,2,0,6,34,1,0,3,0,0,0,0,0
-48006,55,1,1,0,1,0,0,0,23,0,11,3,2,2,37,1,0,3,0,0,0,0,0
-33228,40,1,0,0,1,0,0,0,22,2,31,7,4,5,61,2,0,3,0,0,0,0,0
-64831,68,1,1,0,0,1,0,0,480,86,249,75,86,144,832,6,3,5,0,0,0,0,0
-3502,47,1,0,0,0,1,0,0,2,1,1,0,0,1,3,0,0,0,0,0,0,0,0
-79607,36,0,0,0,0,1,0,0,450,133,951,173,0,216,1491,3,6,6,0,0,0,0,0
-73059,73,0,1,0,0,0,1,0,410,112,420,0,82,71,953,9,3,13,0,0,0,0,0
-24570,36,1,0,0,1,0,0,0,28,34,62,11,14,44,105,4,0,4,0,0,0,0,0
-24762,48,1,0,0,0,1,0,0,6,10,12,3,15,40,6,3,1,2,0,0,1,0,0
-42618,48,1,0,1,0,0,0,0,76,14,74,13,5,10,172,5,0,4,0,0,0,0,0
-82025,37,0,0,1,0,0,0,0,267,98,606,48,70,98,991,3,2,6,0,0,0,0,1
-75251,48,0,0,0,1,0,0,0,721,111,925,97,18,18,1854,7,6,5,0,0,0,0,0
-43322,46,0,0,0,0,1,0,0,56,7,48,10,2,18,105,3,0,4,0,0,0,0,0
-92955,47,0,0,0,1,0,0,0,693,21,925,31,24,84,1610,6,7,9,1,0,0,0,1
-55956,76,0,0,0,1,0,0,0,760,38,104,50,9,38,923,7,3,4,0,0,0,1,0
-45906,56,0,1,0,0,1,0,0,305,3,27,4,3,144,198,5,4,4,0,0,1,0,0
-69401,47,0,1,0,0,0,1,0,399,27,159,58,8,39,612,4,4,5,0,0,0,0,0
-28510,39,1,1,1,0,0,0,0,44,5,19,0,4,19,53,2,0,4,0,0,0,0,0
-76800,55,0,0,0,1,0,0,0,173,26,255,35,71,81,479,4,4,7,0,0,0,0,0
-56046,55,0,0,0,0,0,1,0,577,0,64,0,0,51,590,10,1,8,0,0,1,0,0
-20518,32,1,0,0,0,1,0,0,4,1,6,4,1,9,7,1,1,2,0,0,0,0,0
-66991,66,0,0,0,1,0,0,0,496,36,460,189,60,12,1229,4,8,6,0,0,0,0,0
-76624,58,0,1,0,0,1,0,0,411,106,147,54,115,66,767,5,10,7,0,0,1,0,0
-31497,58,0,1,0,0,0,1,0,108,1,28,13,1,4,147,3,1,4,0,0,0,0,0
-29999,34,1,0,0,0,1,0,0,68,7,59,10,5,11,138,3,NA,4,0,0,0,0,0
-75702,53,1,1,0,0,0,1,0,650,28,353,45,42,30,1088,4,6,11,0,0,0,0,0
-84169,38,0,0,0,1,0,0,0,1478,19,403,0,19,0,1919,7,6,6,0,0,0,1,1
-35860,47,1,1,1,0,0,0,0,15,0,8,4,2,20,9,1,1,2,0,0,1,0,0
-39747,32,1,0,0,0,1,0,0,80,15,93,20,13,52,169,5,1,4,0,0,0,0,0
-26877,51,0,0,0,0,1,0,0,101,13,76,20,18,40,188,3,1,6,0,0,0,0,0
-52973,64,0,1,0,1,0,0,0,856,0,76,12,9,199,754,9,6,9,0,0,0,0,0
-25804,42,1,0,0,1,0,0,0,8,7,9,13,6,12,31,2,0,3,0,0,0,0,0
-52157,70,0,1,0,0,0,1,0,189,2,29,3,2,40,185,3,2,5,0,0,0,0,0
-23748,52,1,0,1,0,0,0,0,6,6,29,12,15,8,60,2,1,3,0,0,0,0,0
-63285,75,0,0,0,0,0,0,1,508,124,249,50,38,134,835,6,5,13,0,0,0,0,0
-35641,48,1,0,0,1,0,0,0,63,3,67,8,9,28,122,3,1,4,0,0,0,0,0
-56559,45,0,1,0,0,0,1,0,226,22,133,41,NA,31,422,4,3,8,0,0,0,0,0
-48726,65,0,1,0,1,0,0,0,138,3,38,4,0,59,124,3,2,4,0,0,0,0,0
-34320,34,1,0,0,0,0,1,0,4,1,9,3,0,0,17,1,0,2,0,0,0,0,0
-73807,42,0,1,0,1,0,0,0,366,124,156,71,78,54,741,5,5,11,0,0,0,0,0
-87771,61,0,1,0,0,0,1,0,1492,38,287,50,57,33,1891,5,10,4,1,1,0,1,1
-38823,71,0,1,0,0,0,1,0,70,0,11,2,8,23,68,2,1,3,0,0,0,0,0
-65735,55,1,1,0,0,0,1,0,239,7,119,4,15,11,373,6,2,6,0,0,0,0,0
-65487,63,0,0,0,0,0,1,0,240,67,500,199,0,163,843,3,5,6,0,0,0,0,0
-23724,41,1,0,0,0,0,1,0,5,23,15,0,18,14,47,2,0,3,0,0,0,0,0
-68316,56,0,1,0,0,0,1,0,806,80,161,120,11,33,1145,10,7,10,0,0,0,0,0
-37235,36,1,0,0,0,0,1,0,20,2,9,4,6,20,21,1,1,2,0,0,0,0,0
-56715,46,0,0,0,0,0,1,0,258,105,239,237,172,9,1002,7,3,4,0,0,0,0,0
-23763,43,1,0,0,0,1,0,0,22,0,6,6,2,6,30,1,0,3,0,0,0,0,0
-51287,52,1,1,0,1,0,0,0,117,0,22,13,0,30,122,4,1,3,0,0,0,0,0
-39771,43,1,0,0,0,0,1,0,6,2,18,2,8,14,22,2,0,3,0,0,0,0,0
-28164,50,1,0,0,1,0,0,0,3,18,26,11,8,12,54,2,0,4,0,0,0,0,0
-72025,71,0,0,0,1,0,0,0,967,0,617,43,50,0,1677,4,8,13,1,0,0,1,1
-64140,56,0,2,1,0,0,0,0,1459,0,61,0,15,215,1320,2,5,6,0,1,1,0,1
-29435,54,1,1,1,0,0,0,0,70,3,37,4,2,64,52,3,2,2,0,0,0,0,0
-62905,56,0,1,0,1,0,0,0,166,75,96,119,107,59,504,7,2,8,0,0,0,0,0
-22434,33,1,0,0,0,0,1,0,4,12,11,3,13,15,28,2,0,3,0,0,0,0,0
-38360,31,1,0,0,1,0,0,0,36,2,42,20,21,10,111,2,1,4,0,0,0,0,0
-39435,47,1,0,0,0,0,1,0,71,0,18,0,0,13,76,3,1,2,0,0,0,0,0
-48752,51,1,1,0,1,0,0,0,73,57,100,71,15,0,316,6,1,5,0,0,0,0,0
-55635,49,0,1,1,0,0,0,0,235,65,164,50,49,27,536,7,3,7,0,0,0,0,0
-63943,64,0,1,0,1,0,0,0,423,184,368,13,97,21,1064,6,4,6,0,0,0,0,0
-42213,63,0,1,0,0,0,1,0,309,3,24,4,3,20,323,5,1,7,0,0,0,1,0
-44911,61,0,1,0,0,0,1,0,159,0,22,2,1,31,153,4,1,4,0,0,0,0,0
-72905,62,0,0,0,1,0,0,0,407,114,445,181,165,203,1109,3,7,9,1,0,0,0,0
-42429,47,0,1,0,0,0,0,1,55,0,6,2,0,4,59,1,1,3,0,0,0,0,0
-27116,59,1,1,0,1,0,0,0,12,1,21,2,2,3,35,2,0,3,0,0,0,0,0
-63206,46,0,0,0,1,0,0,0,750,8,125,11,8,26,876,4,3,6,0,0,0,0,1
-31353,43,1,1,0,1,0,0,0,10,0,10,3,1,7,17,1,1,2,0,0,0,0,0
-69901,51,0,1,1,0,0,0,0,312,21,206,102,92,149,584,7,3,10,0,0,0,0,0
-41473,35,1,0,0,0,1,0,0,21,8,20,15,3,9,58,2,0,3,0,0,0,0,0
-41154,42,0,1,0,0,0,1,0,44,2,11,2,3,7,55,1,0,4,0,0,0,0,0
-49154,60,1,1,0,1,0,0,0,206,10,67,30,27,71,269,4,1,8,0,0,0,0,0
-79689,44,0,0,0,0,1,0,0,311,26,640,180,37,121,1073,4,9,13,0,0,0,0,0
-38236,52,1,1,0,0,1,0,0,58,0,18,2,0,10,68,3,0,4,0,0,0,0,0
-66373,42,1,1,0,1,0,0,0,328,9,124,12,24,109,388,4,2,10,0,0,0,0,0
-45203,38,2,0,0,0,0,1,0,35,3,67,10,8,24,99,3,1,3,0,0,0,0,0
-36807,66,1,1,0,0,0,1,0,4,2,5,0,0,5,6,1,0,2,0,0,0,0,0
-59304,56,0,1,0,1,0,0,0,418,61,428,80,51,10,1028,7,8,10,0,0,0,0,0
-68092,42,0,0,0,0,1,0,0,852,60,207,78,36,48,1185,2,6,10,0,0,0,0,0
-16927,44,1,1,0,1,0,0,0,20,2,23,3,1,4,45,3,0,4,0,0,0,0,0
-49413,68,0,1,0,1,0,0,0,205,7,41,3,2,46,212,4,2,5,0,0,0,0,0
-18988,36,1,0,0,1,0,0,0,6,0,6,2,1,1,14,1,0,3,0,0,0,0,0
-32952,43,1,0,1,0,0,0,0,38,0,12,3,1,1,53,2,0,3,0,0,0,0,0
-67536,50,0,1,0,1,0,0,0,1253,0,447,23,71,35,1759,11,5,11,1,0,0,0,0
-76842,70,0,0,0,0,0,0,1,605,10,345,84,54,32,1066,1,8,7,0,0,0,0,0
-24882,42,1,0,0,0,0,1,0,1,4,10,29,0,36,8,1,1,2,0,0,1,0,0
-64866,70,0,1,0,0,0,0,1,508,5,21,7,5,10,536,7,3,7,0,0,0,1,0
-66835,74,0,0,0,1,0,0,0,620,26,195,34,17,141,751,6,4,13,0,0,0,0,0
-24072,37,1,0,0,0,1,0,0,9,1,6,3,0,4,15,1,0,2,0,0,0,0,0
-20180,44,0,0,0,0,1,0,0,18,42,24,15,20,18,101,2,1,4,0,0,0,0,0
-21994,63,0,1,0,0,0,1,0,9,0,6,3,1,3,16,0,0,3,0,0,0,0,0
-19329,52,1,0,0,1,0,0,0,24,1,16,12,2,5,50,4,0,3,0,0,0,0,0
-28071,40,0,0,0,0,1,0,0,39,33,130,41,26,44,225,5,1,5,0,0,0,0,0
-21282,42,1,0,1,0,0,0,0,1,5,8,4,8,20,6,2,1,2,0,0,0,0,0
-46681,72,0,2,0,0,0,1,0,269,15,69,15,19,38,349,4,6,4,0,0,0,0,0
-80812,67,0,0,0,0,0,1,0,769,22,500,210,143,33,1611,4,8,5,1,0,1,0,1
-92556,60,0,0,0,0,0,1,0,493,183,352,184,23,28,1207,3,5,13,0,0,0,0,0
-58692,55,0,1,0,1,0,0,0,301,11,61,4,7,11,373,8,2,4,0,0,0,0,0
-23830,33,0,0,0,0,1,0,0,1,8,6,4,8,16,11,1,0,3,0,0,0,0,0
-74805,65,0,1,0,0,0,1,0,209,162,209,41,162,37,746,4,7,10,0,0,0,0,0
-74881,59,1,1,0,0,0,1,0,505,72,270,36,27,54,856,9,2,12,0,0,0,0,0
-81361,33,0,0,1,0,0,0,0,163,23,424,27,65,76,626,NA,10,13,0,0,0,0,0
-33039,42,1,0,0,1,0,0,0,30,8,12,8,8,12,54,2,0,4,0,0,0,0,0
-26887,61,0,1,0,1,0,0,0,6,7,4,3,4,6,18,1,0,3,0,0,0,0,0
-76234,48,0,1,0,1,0,0,0,519,50,167,130,0,41,825,8,3,11,0,0,0,1,0
-34176,45,0,1,0,0,0,1,NA,11,2,7,4,2,2,24,1,0,3,0,0,0,0,0
-56796,51,0,1,0,1,0,0,0,656,38,NA,62,47,37,927,8,9,7,0,0,0,0,0
-75437,42,0,0,0,0,0,1,0,795,0,545,95,58,0,1493,8,4,10,1,0,0,0,0
-45204,32,1,0,0,0,0,1,0,30,11,25,29,1,18,78,1,1,4,0,0,0,0,0
-73538,55,0,1,0,1,0,0,0,811,76,428,99,137,107,1444,10,4,9,0,0,0,0,0
-85072,43,0,0,0,0,1,0,0,494,92,391,194,11,241,941,3,4,10,0,0,0,0,0
-28718,38,1,0,0,1,0,0,0,12,4,6,11,8,16,25,2,0,3,0,0,0,0,0
-37040,38,0,0,0,1,0,0,0,86,2,73,69,38,48,220,4,2,5,0,0,0,0,0
-76653,51,0,0,0,0,0,1,0,736,63,946,219,189,126,2027,4,7,11,1,0,0,0,1
-86424,64,0,0,0,0,1,0,0,387,68,569,89,45,68,1090,6,9,12,0,0,0,0,0
-44989,46,0,1,0,1,0,0,0,98,0,106,49,10,106,157,5,1,5,0,0,0,0,0
-77766,53,0,1,0,1,0,0,0,1004,59,265,115,59,27,1475,11,10,11,0,0,1,0,0
-37971,47,1,0,0,1,0,0,0,5,4,10,2,2,7,16,1,0,3,0,0,0,0,0
-16248,32,1,0,0,1,0,0,0,12,11,10,3,12,9,39,2,1,3,0,0,0,0,0
-75315,66,0,1,0,0,0,1,0,459,15,171,142,23,31,779,5,4,12,0,0,0,0,0
-46390,65,0,1,1,0,0,0,0,95,14,64,2,9,38,146,4,2,3,0,0,0,0,0
-50611,60,0,1,1,0,0,0,0,459,0,24,6,0,4,485,4,5,7,0,0,0,1,0
-72071,66,0,1,1,0,0,0,0,531,69,300,150,138,150,1038,5,4,8,0,0,0,0,0
-5305,44,0,1,0,1,0,0,0,12,4,7,1,3,5,22,1,0,0,0,0,0,0,0
-67433,68,0,2,0,1,0,0,0,615,28,259,12,48,30,932,6,5,13,0,0,0,1,0
-83512,34,0,0,0,1,0,0,0,1060,61,835,80,20,101,1955,4,7,10,1,1,1,0,1
-82576,61,0,0,0,0,0,1,0,1206,55,445,168,18,18,1874,2,4,12,0,0,0,0,1
-61014,40,0,1,0,1,0,0,0,269,129,495,182,43,29,1089,9,3,4,0,0,0,0,0
-37758,54,1,1,0,0,0,1,0,27,2,10,0,0,1,38,1,0,3,0,0,0,0,0
-56386,39,1,1,0,0,0,1,0,230,48,214,13,32,75,462,9,1,7,0,0,0,0,0
-27450,69,0,0,0,1,0,0,0,37,12,23,8,11,52,39,2,1,3,0,0,0,0,0
-57045,70,0,1,0,1,0,0,0,296,13,104,11,13,17,420,4,2,9,0,0,0,0,0
-44322,35,1,0,0,1,0,0,0,46,0,40,3,0,3,86,3,0,3,0,0,0,0,0
-73687,30,0,0,0,1,0,0,0,559,153,503,218,13,181,1265,3,9,9,1,0,0,0,0
-75865,77,0,0,0,1,0,0,0,483,0,591,156,0,12,1218,3,5,10,0,0,0,0,0
-70038,38,0,0,0,0,0,1,0,587,54,348,71,54,130,984,4,4,8,0,0,0,0,0
-78128,46,0,1,0,1,0,0,0,934,24,230,16,24,36,1192,8,4,6,0,0,0,1,1
-42021,39,1,0,0,0,0,1,0,393,5,136,7,5,27,519,10,1,6,0,0,1,0,0
-42429,47,0,1,0,0,0,0,1,55,0,6,2,0,4,59,1,1,3,0,0,0,0,0
-81702,40,0,0,1,0,0,0,0,563,50,774,28,31,187,1259,7,7,12,0,0,0,0,0
-101970,37,0,0,0,0,1,0,0,722,27,102,44,72,168,799,6,8,13,1,0,0,1,1
-39684,36,1,0,0,0,1,0,0,19,0,35,6,4,17,47,2,1,2,0,0,0,0,0
-23536,37,1,0,0,1,0,0,0,6,0,3,0,0,1,8,0,0,3,0,0,0,0,0
-36143,39,1,0,0,0,1,0,0,12,0,1,0,0,6,7,0,1,2,0,0,0,0,0
-75072,58,0,1,0,0,0,1,0,583,34,309,0,22,125,823,5,4,8,0,0,0,0,0
-45684,49,1,0,0,0,0,0,1,5,1,5,10,0,7,14,1,0,2,0,0,0,0,0
-88347,59,0,0,0,0,0,1,0,1050,178,555,77,138,118,1880,4,7,9,1,0,0,0,0
-69969,55,0,0,0,1,0,0,0,882,29,514,38,29,44,1448,4,2,6,1,0,0,0,1
-40689,69,0,1,0,0,0,1,0,270,3,27,39,6,99,246,7,1,5,0,0,0,0,0
-55801,45,1,1,0,0,1,0,0,367,4,51,6,4,95,337,7,2,6,1,0,0,0,0
-28389,73,0,0,0,0,0,1,0,1,5,3,7,4,8,12,1,0,2,0,0,0,0,0
-61010,68,0,1,0,0,0,1,0,888,0,57,0,0,76,869,8,5,11,0,0,0,0,0
-63381,60,0,1,0,0,0,1,0,571,50,142,33,50,159,687,4,5,13,0,0,0,0,0
-33986,50,1,0,1,0,0,0,0,16,2,18,2,1,5,34,1,0,3,0,0,0,0,0
-37244,65,1,1,1,0,0,0,0,18,2,10,0,0,25,5,1,1,2,0,0,1,0,0
-45903,54,0,1,0,0,0,1,0,33,8,10,2,10,3,60,2,1,3,0,0,0,0,0
-55954,52,0,1,0,1,0,0,0,447,0,28,0,0,43,432,8,2,6,0,0,0,0,0
-33955,45,1,0,0,0,1,0,0,100,2,128,23,7,10,250,5,1,5,0,0,0,0,0
-59062,53,2,1,0,1,0,0,0,46,1,12,3,0,9,53,2,0,3,0,0,0,0,0
-62466,50,0,1,0,1,0,0,0,129,129,259,168,121,83,723,6,3,12,0,0,0,0,0
-56775,41,0,1,0,1,0,0,0,614,35,160,58,35,35,867,5,8,10,0,0,0,0,0
-33996,31,0,0,0,0,1,0,0,40,2,15,8,0,6,59,1,1,3,0,0,0,0,0
-56559,45,0,1,0,0,0,1,0,226,22,133,41,31,31,422,4,3,8,0,0,0,0,0
-86111,58,0,0,0,1,0,0,0,399,28,756,36,40,126,1133,5,7,10,0,0,0,0,0
-62503,64,0,1,0,1,0,0,0,478,0,193,NA,75,117,739,8,3,11,0,0,0,0,0
-53790,69,0,2,0,1,0,0,0,335,42,127,28,5,NA,532,7,2,8,0,0,0,0,0
-92533,35,0,0,0,1,0,0,0,693,21,118,110,147,42,1047,6,5,11,1,0,0,0,1
-44393,55,1,1,0,1,0,0,0,24,2,20,2,2,10,40,1,0,4,0,0,0,0,0
-88325,39,0,0,0,0,0,1,0,519,71,860,93,27,53,1517,6,2,9,0,0,0,0,0
-86358,54,1,1,0,0,1,0,0,957,47,494,82,47,95,1532,5,3,6,0,0,0,0,0
-72335,44,0,0,0,0,0,1,0,1285,105,653,28,21,0,2092,10,4,8,0,0,0,0,0
-44159,50,1,0,0,1,0,0,0,167,2,62,24,13,7,261,4,1,6,0,0,0,0,0
-40637,55,1,1,0,0,1,0,0,22,0,13,0,0,3,32,1,0,3,0,0,0,0,0
-51124,65,1,1,0,0,1,0,0,26,1,11,0,1,4,35,1,0,3,0,0,0,0,0
-4023,57,1,1,0,1,0,0,0,5,0,1,1,1,1,7,0,0,0,0,0,0,0,0
-15033,69,0,0,0,0,1,0,0,0,4,5,6,0,4,11,1,0,3,0,0,0,0,0
-26868,29,1,0,0,0,1,0,0,0,0,1,8,3,2,10,1,0,2,0,0,0,0,0
-42394,48,1,0,0,0,1,0,0,15,2,10,0,1,4,24,1,0,3,0,0,0,0,0
-49090,69,0,1,0,0,1,0,0,494,5,82,7,0,100,488,7,2,9,0,0,0,0,0
-61467,72,0,2,0,1,0,0,0,410,16,114,0,5,49,496,5,2,10,0,0,0,0,0
-77226,57,0,1,0,0,0,1,0,631,43,239,128,76,21,1096,6,8,12,0,0,0,0,0
-42523,56,0,0,0,1,0,0,0,14,36,11,3,26,35,55,1,1,4,0,0,0,0,0
-26490,62,0,0,0,0,0,1,0,45,47,52,21,20,25,160,3,1,5,0,0,0,0,0
-54210,41,0,1,0,1,0,0,0,70,54,109,80,9,45,277,4,1,7,0,0,0,0,0
-36301,44,1,0,0,0,0,1,0,11,12,35,3,5,12,54,3,0,3,0,0,0,0,0
-34421,46,1,0,0,1,0,0,0,3,3,7,6,2,9,12,1,0,2,0,0,0,0,0
-85683,66,0,0,1,0,0,0,0,1296,17,311,45,69,51,1687,2,4,10,1,1,0,1,1
-8820,68,1,1,0,0,1,0,0,12,0,13,4,2,4,27,3,0,3,0,0,0,0,0
-51983,56,0,1,1,0,0,0,0,631,0,115,10,7,30,733,9,2,10,0,0,0,0,0
-92344,72,0,0,0,1,0,0,0,992,24,694,51,19,119,1661,5,10,5,0,0,1,0,1
-62772,51,0,1,0,0,1,0,0,581,49,157,43,8,108,730,5,6,11,0,0,0,1,0
-47472,54,1,1,0,0,0,1,0,56,0,11,0,0,8,59,2,0,4,0,0,0,0,0
-56551,70,1,1,0,0,0,0,1,67,4,32,17,2,16,106,2,1,4,0,0,0,0,0
-29819,49,1,0,1,0,0,0,0,9,1,24,2,1,2,35,3,0,3,0,0,0,0,0
-74918,51,0,0,0,0,0,1,0,972,59,913,25,19,59,1929,5,9,6,0,0,0,0,1
-36957,67,1,1,1,0,0,0,0,100,2,16,2,1,31,90,3,2,2,0,0,0,0,0
-87188,37,0,0,0,0,1,0,0,910,111,724,49,74,55,1813,10,2,6,0,0,0,0,0
-41039,38,0,0,0,0,0,1,0,34,11,137,179,61,45,377,8,1,5,NA,0,0,0,0
-36627,45,2,0,1,0,0,0,0,9,1,5,0,0,1,14,0,0,3,0,0,0,0,0
-46310,44,1,0,1,0,0,0,0,185,2,88,15,5,14,281,6,1,5,0,0,0,0,0
-82333,34,0,0,0,1,0,0,0,1311,0,359,46,89,17,1788,4,3,10,0,0,0,0,1
-70179,44,0,1,1,0,0,0,0,532,88,168,69,44,133,768,7,3,13,0,0,0,0,0
-26872,39,0,0,0,1,0,0,0,3,10,8,3,16,32,8,1,1,2,0,0,0,0,0
-23148,35,0,0,0,1,0,0,0,4,6,8,6,3,10,17,2,0,3,0,0,0,0,0
-19656,50,1,0,0,0,0,1,0,25,4,9,6,8,32,20,2,1,3,0,0,0,0,0
-36864,63,0,1,0,0,1,0,0,204,5,39,17,0,89,176,5,2,4,0,0,0,0,0
-37070,54,1,1,0,0,1,0,0,231,7,137,4,15,39,355,5,1,8,0,0,0,0,0
-89616,37,0,0,0,0,1,0,0,671,47,655,145,111,15,1614,7,5,12,0,0,0,0,0
-71128,47,1,0,1,0,0,0,0,958,159,447,20,0,31,1553,2,10,12,0,0,0,0,0
-30096,37,1,0,0,1,0,0,0,5,3,11,12,5,9,27,2,0,3,0,0,0,0,0
-25410,47,1,0,0,1,0,0,0,2,2,4,13,13,4,30,1,0,4,0,0,0,0,0
-20587,50,1,0,0,0,1,0,0,2,3,6,4,1,9,7,1,1,2,0,0,0,0,0
-36975,42,1,0,0,0,1,0,0,10,6,11,0,4,2,29,1,0,3,0,0,0,0,0
-16653,41,1,0,0,0,1,0,0,5,7,31,15,4,7,NA,2,1,3,0,0,0,0,0
-70829,40,1,1,0,1,0,0,0,141,70,106,72,19,23,385,4,2,8,0,0,0,0,0
-16653,41,1,0,0,0,1,0,0,5,7,31,15,4,7,55,2,1,3,0,0,0,0,0
-65148,62,0,1,0,1,0,0,0,460,35,422,33,12,153,809,6,6,7,0,0,0,0,0
-31928,31,1,0,0,0,0,1,0,33,4,24,4,2,5,62,3,0,4,0,0,0,0,0
-60894,54,0,1,0,0,0,1,0,606,7,155,10,0,54,724,10,3,8,0,0,0,0,0
-34554,61,0,1,0,0,1,0,0,41,1,6,2,0,5,45,2,0,3,0,0,0,0,0
-26067,46,1,0,0,1,0,0,0,22,2,18,0,2,12,32,3,0,3,0,0,0,0,0
-71107,69,0,1,0,1,0,0,0,533,10,217,198,174,195,937,7,6,13,0,0,0,0,0
-78569,74,0,0,0,1,0,0,0,558,79,622,207,175,95,1546,4,6,4,0,0,0,0,1
-51141,80,0,0,0,0,1,0,0,144,0,7,0,0,6,145,3,1,4,0,0,0,0,0
-66375,72,0,1,0,0,0,1,0,712,0,45,0,0,191,566,2,4,5,0,0,1,0,0
-55914,45,0,1,0,0,0,1,0,384,60,364,119,101,232,796,11,6,8,0,0,0,0,0
-79941,44,0,0,0,0,1,0,0,123,164,266,227,30,174,636,2,4,9,0,0,0,0,0
-33051,61,0,0,0,0,0,0,1,100,71,243,108,94,219,397,9,1,8,0,0,0,0,0
-41551,56,1,1,0,1,0,0,0,220,0,33,3,0,23,233,5,1,5,0,0,0,0,0
-35860,47,1,1,1,0,0,0,0,15,0,8,4,2,20,9,1,1,2,0,0,1,0,0
-45576,75,0,0,0,0,1,0,0,56,19,29,2,14,25,95,3,1,3,0,0,0,0,0
-36262,37,0,0,0,1,0,0,0,88,39,54,64,28,153,120,3,5,3,0,0,1,0,0
-46891,55,0,1,0,1,0,0,0,43,12,23,29,15,61,61,2,1,4,0,0,0,0,0
-31859,44,1,0,1,0,0,0,0,3,1,3,8,0,5,10,1,0,2,0,0,0,0,0
-24367,38,1,0,0,0,1,0,0,2,4,2,0,11,5,14,1,0,2,0,0,0,0,0
-47025,55,1,1,1,0,0,0,0,16,0,3,0,0,1,18,1,0,2,0,0,0,0,0
-52869,66,1,1,0,1,0,0,0,84,3,61,2,1,21,130,3,1,4,0,0,0,0,0
-65169,38,0,0,0,1,0,0,0,1074,0,69,0,0,46,1097,10,4,13,1,1,1,0,1
-35544,42,1,0,0,0,1,0,0,30,5,23,4,1,4,59,2,0,3,0,0,0,0,0
-65220,55,0,0,0,0,0,1,0,890,63,292,0,25,12,1258,8,4,7,0,0,0,0,0
-74293,27,0,0,0,0,1,0,0,375,152,335,93,91,81,965,5,4,6,0,0,0,0,0
-73926,47,0,0,0,0,0,1,0,627,91,597,159,91,15,1550,6,5,12,0,0,0,0,0
-34421,46,1,0,0,1,0,0,0,3,3,7,6,2,9,12,1,0,2,0,0,0,0,0
-91712,73,0,0,0,0,1,0,0,1276,24,746,94,29,48,2121,9,7,11,0,0,0,0,1
-41120,52,1,1,0,1,0,0,0,24,2,23,0,8,24,33,2,1,3,0,0,0,0,0
-81975,58,0,1,1,0,0,0,0,983,76,184,180,138,27,1534,6,3,4,0,0,0,0,1
-71691,62,0,0,0,0,1,0,0,336,130,411,240,32,43,1106,4,7,5,0,0,0,0,0
-34469,72,1,1,0,1,0,0,0,19,6,20,0,5,12,38,1,1,4,0,0,0,0,0
-67893,45,0,1,1,0,0,0,0,711,28,142,49,18,47,901,3,2,9,0,0,0,0,0
-18100,74,0,0,0,1,0,0,0,3,1,2,4,3,1,12,0,0,3,0,0,0,0,0
-67023,42,0,0,0,1,0,0,0,444,44,382,11,8,17,872,3,7,13,0,0,0,0,0
-51412,62,0,1,0,1,0,0,0,140,3,29,4,5,14,167,3,2,4,0,0,0,0,0
-20427,47,1,0,0,0,0,1,0,5,0,4,0,0,1,8,1,0,2,0,0,0,0,0
-80573,49,0,0,0,0,0,1,0,829,138,430,60,92,15,1534,4,6,13,0,0,0,0,0
-54998,64,0,1,0,0,1,0,0,154,22,202,39,30,8,439,4,2,9,0,0,0,0,0
-71706,61,0,1,0,0,0,1,0,931,56,253,91,98,14,1415,9,5,7,0,0,0,0,0
-82347,63,0,0,0,1,0,0,0,556,54,845,202,133,63,1727,7,7,10,1,0,1,0,0
-23331,32,1,0,0,0,1,0,0,104,20,101,24,15,5,259,5,1,5,0,0,0,0,0
